,mean,u_quadlimbdark__,sigma_log__,log_sigma_gp,log_rho_gp,log_ror,log_period,t0,log_dur,b_impact__,u,sigma,ror,period,dur,b,rho_circ
0,0.0037596026676848665,-0.5591857590221235,-1.2158815621595491,2.498304699996959,3.4266889934052185,-3.912185365491328,1.7091350083380477,135.6236883815688,-2.1499927205419955,-0.09371952130792185,0.4884669742326631,0.2964485612335791,0.019996753062329998,5.52418103986407,0.11648500571811794,0.48611745165554626,1.5437929855543113
1,0.0037596026676848665,-0.38484029218415694,-1.2158815621595491,2.498304699996959,3.4266889934052185,-4.036369753593385,2.1719237160213396,133.70277064381293,-2.024815574834714,-0.054666122600968835,0.11463822413112938,0.2964485612335791,0.017661471672877047,8.775148708284124,0.13201818841904453,0.4949262966212199,1.6393828825575503
