mean,0.0032641273524024093
u_quadlimbdark__,[-0.93101585 -0.65790365]
sigma_log__,-2.5976833129437265
log_sigma_gp,-2.5170390867572627
log_rho_gp,1.4475926313820697
log_ror,[-4.48160601]
log_period,[3.11780523]
t0,[140.42956602]
log_dur,[-1.36539542]
b_impact__,[0.13252535]
u,[0.36285228 0.16886067]
sigma,0.07444584632020422
ror,[0.01131523]
period,[22.59673059]
dur,[0.25527971]
b,[0.53911489]
rho_circ,[0.51981859]
