mean,0.006580939485749321
u_quadlimbdark__,[-0.43828091 -0.15548087]
sigma_log__,-1.854502042958989
log_sigma_gp,-1.2542649025211556
log_rho_gp,2.2477370379683204
log_ror,[-4.11106565]
log_period,[2.17920716]
t0,[135.54064281]
log_dur,[-2.72287998]
b_impact__,[-0.15913156]
u,[0.57763462 0.04858473]
sigma,0.15653086891969753
ror,[0.0163903]
period,[8.83929536]
dur,[0.06568531]
b,[0.46784532]
rho_circ,[13.9858097]
