mean,0.0005834164287514315
u_quadlimbdark__,[0.44204197 0.23870866]
sigma_log__,-2.1317148699404713
log_sigma_gp,-1.4682868525324175
log_rho_gp,1.7071975186849213
log_ror,[-3.65922399]
log_period,[2.79008951]
t0,[180.79808146]
log_dur,[-2.08112181]
b_impact__,[-0.01745497]
u,[ 0.87290455 -0.09268312]
sigma,0.1186336779866381
ror,[0.02575249]
period,[16.28247718]
dur,[0.12479014]
b,[0.50840024]
rho_circ,[3.61658924]
