mean,0.007913780171981974
u_quadlimbdark__,[-0.28208732 -0.06328865]
sigma_log__,-1.9632902977138047
log_sigma_gp,-1.8320055530015091
log_rho_gp,1.610639716592923
log_ror,[-4.46694439]
log_period,[1.8978707]
t0,[131.92720329]
log_dur,[-2.14978541]
b_impact__,[-0.100414]
u,[0.63495746 0.02074225]
sigma,0.14039571641594478
ror,[0.01148235]
period,[6.6716733]
dur,[0.11650916]
b,[0.48037074]
rho_circ,[1.8202647]
