mean,0.009281330828484237
u_quadlimbdark__,[-0.22370365 -0.0585121 ]
sigma_log__,-1.4811779185943073
log_sigma_gp,-1.2288929037845566
log_rho_gp,1.8806912288564512
log_ror,[-4.30911082]
log_period,[2.86470274]
t0,[138.91488942]
log_dur,[-1.39002265]
b_impact__,[0.01890378]
u,[0.6470675  0.01949544]
sigma,0.2273697075786721
ror,[0.0134455]
period,[17.54383734]
dur,[0.24906966]
b,[0.51151209]
rho_circ,[0.46481562]
