mean,0.00779281623934106
u_quadlimbdark__,[-0.64779579 -0.52320548]
sigma_log__,-2.3349102860141486
log_sigma_gp,-2.5553352334459127
log_rho_gp,2.08931331188575
log_ror,[-4.53551284]
log_period,[2.71025413]
t0,[131.89324355]
log_dur,[-1.37448252]
b_impact__,[0.09038]
u,[0.43616212 0.14991503]
sigma,0.09681916817032589
ror,[0.01072141]
period,[15.03309532]
dur,[0.25297047]
b,[0.52818242]
rho_circ,[0.36360762]
