mean,0.008827247530307343
u_quadlimbdark__,[-0.64987946 -0.49039188]
sigma_log__,-2.3048623073206067
log_sigma_gp,-2.7130431571449973
log_rho_gp,1.4819672028023883
log_ror,[-3.94559539]
log_period,[3.62825056]
t0,[161.46203223]
log_dur,[-1.33349655]
b_impact__,[0.18294888]
u,[0.44488117 0.14079511]
sigma,0.09977253765589432
ror,[0.0193397]
period,[37.64689783]
dur,[0.26355412]
b,[0.55616201]
rho_circ,[0.78252173]
