mean,0.010592832451285913
u_quadlimbdark__,[-0.3897948  -0.55099713]
sigma_log__,-1.0227833093350072
log_sigma_gp,0.26909588078407437
log_rho_gp,2.263947566041102
log_ror,[-3.50695846]
log_period,[1.64283545]
t0,[172.63140254]
log_dur,[-2.39880051]
b_impact__,[-0.08842497]
u,[0.46466584 0.17076055]
sigma,0.35959268834539343
ror,[0.02998799]
period,[5.16980746]
dur,[0.09082683]
b,[0.49223965]
rho_circ,[3.12648461]
