mean,-0.25711933976549367
u_quadlimbdark__,[-0.42590894  0.06611072]
sigma_log__,-3.204396554962897
log_sigma_gp,4.075192846852441
log_rho_gp,3.665644073207207
log_ror,[-3.79245567]
log_period,[1.34367105]
t0,[131.63479912]
log_dur,[-2.85515789]
b_impact__,[1.58912063]
u,[ 0.64934285 -0.02077013]
sigma,0.040583384091940476
ror,[0.02254018]
period,[3.83308916]
dur,[0.05754673]
b,[0.84921179]
rho_circ,[2.28689515]
