mean,-1.0426882893798335
u_quadlimbdark__,[0.00887846 0.16650164]
sigma_log__,-0.5516603077609629
log_sigma_gp,2.9015470489984203
log_rho_gp,3.0357663542940156
log_ror,[-4.05519422]
log_period,[2.09425006]
t0,[135.18292941]
log_dur,[-1.86877571]
b_impact__,[-0.00013319]
u,[ 0.76753635 -0.05886182]
sigma,0.5759926909089373
ror,[0.01733211]
period,[8.11934967]
dur,[0.15431247]
b,[0.50863218]
rho_circ,[0.92525704]
