mean,0.00785162042022318
u_quadlimbdark__,[-0.14041805 -0.13223956]
sigma_log__,-1.9508883029490616
log_sigma_gp,-2.566106572708463
log_rho_gp,0.9622301260040442
log_ror,[-4.37217787]
log_period,[2.40077865]
t0,[362.34375651]
log_dur,[-1.60710962]
b_impact__,[-0.01741046]
u,[0.63685485 0.04501981]
sigma,0.14214774522549461
ror,[0.01262372]
period,[11.03176291]
dur,[0.2004662]
b,[0.50190441]
rho_circ,[0.57016067]
