mean,0.009293103603635874
u_quadlimbdark__,[-0.45093621 -0.77750758]
sigma_log__,-2.1601859442360882
log_sigma_gp,-2.702663391972945
log_rho_gp,1.4076021265523002
log_ror,[-4.52032775]
log_period,[1.92421636]
t0,[134.66481636]
log_dur,[-1.66617526]
b_impact__,[-0.26247452]
u,[0.39282191 0.23098751]
sigma,0.11530367899010371
ror,[0.01088546]
period,[6.8497788]
dur,[0.18896844]
b,[0.43948803]
rho_circ,[0.4702105]
