mean,-0.027491211374003316
u_quadlimbdark__,[-1.63006488 -0.61117742]
sigma_log__,-1.8380044463075609
log_sigma_gp,-0.38420420220457907
log_rho_gp,2.3651549009638524
log_ror,[-3.90457974]
log_period,[2.44717117]
t0,[138.19796401]
log_dur,[-2.76594092]
b_impact__,[-0.11740709]
u,[0.28477359 0.11997506]
sigma,0.15913467124258426
ror,[0.02014942]
period,[11.55561153]
dur,[0.06291687]
b,[0.48016587]
rho_circ,[20.64630041]
