mean,-0.6846828749622965
u_quadlimbdark__,[-0.2157412   0.08898996]
sigma_log__,-1.692139627921238
log_sigma_gp,3.7937125034362253
log_rho_gp,4.10736164531256
log_ror,[-3.95765624]
log_period,[0.48050066]
t0,[169.80384759]
log_dur,[-2.72581439]
b_impact__,[-0.62853188]
u,[ 0.6977413  -0.02970467]
sigma,0.1841251429322615
ror,[0.01910785]
period,[1.61688372]
dur,[0.06549284]
b,[0.35449004]
rho_circ,[3.09808784]
