mean,0.0019138295902692165
u_quadlimbdark__,[-0.56056175  0.27479031]
sigma_log__,-2.785284560786186
log_sigma_gp,-1.941062204029376
log_rho_gp,1.2755441878997538
log_ror,[-4.53714152]
log_period,[1.52880674]
t0,[132.77639829]
log_dur,[-2.05312159]
b_impact__,[-0.25589295]
u,[ 0.68515136 -0.08231017]
sigma,0.061711525851868156
ror,[0.01070396]
period,[4.61266942]
dur,[0.12833367]
b,[0.44104451]
rho_circ,[1.0078705]
