mean,0.007591832441208378
u_quadlimbdark__,[-0.17496456 -0.37139842]
sigma_log__,-1.087254239190913
log_sigma_gp,-0.43458632506270695
log_rho_gp,1.5909962478291884
log_ror,[-3.63909054]
log_period,[2.58955534]
t0,[135.2469026]
log_dur,[-1.99411941]
b_impact__,[-0.000901]
u,[0.55152468 0.12402703]
sigma,0.33714093234141457
ror,[0.02627623]
period,[13.32384569]
dur,[0.13613348]
b,[0.51290695]
rho_circ,[2.26542889]
