mean,-0.013186339921960114
u_quadlimbdark__,[-1.67627028 -0.56079443]
sigma_log__,-2.840327150275048
log_sigma_gp,-1.4638393724001104
log_rho_gp,-0.04703214875804559
log_ror,[-4.34042024]
log_period,[1.96374192]
t0,[139.00679451]
log_dur,[-2.16153821]
b_impact__,[-0.39631495]
u,[0.28849334 0.1084827 ]
sigma,0.05840655511804047
ror,[0.01303105]
period,[7.12594194]
dur,[0.11514786]
b,[0.4074391]
rho_circ,[2.27648357]
