mean,-0.005018932023670703
u_quadlimbdark__,[-0.60331597  0.10153525]
sigma_log__,-3.0347349079735615
log_sigma_gp,-2.1339958346337786
log_rho_gp,0.6018444499908863
log_ror,[-4.70890701]
log_period,[3.56481951]
t0,[153.98550479]
log_dur,[-1.40114758]
b_impact__,[-0.13823673]
u,[ 0.62479256 -0.03016207]
sigma,0.0480874087747407
ror,[0.00901463]
period,[35.33307573]
dur,[0.24631414]
b,[0.46969202]
rho_circ,[1.02775188]
