mean,0.059020512760075416
u_quadlimbdark__,[-0.89207    -0.28021642]
sigma_log__,-1.8124614356593252
log_sigma_gp,-0.06765941859261915
log_rho_gp,2.632122144976215
log_ror,[-3.97662508]
log_period,[0.67820659]
t0,[131.94802065]
log_dur,[-2.67270842]
b_impact__,[-0.24007743]
u,[0.46410119 0.07504892]
sigma,0.16325180803090591
ror,[0.01874881]
period,[1.97034093]
dur,[0.06906491]
b,[0.44852176]
rho_circ,[2.82174359]
