mean,0.0009051255962738477
u_quadlimbdark__,[-0.09929846  0.55596493]
sigma_log__,-2.077067077188247
log_sigma_gp,-1.4446614183128264
log_rho_gp,1.8865949690735562
log_ror,[-4.55477114]
log_period,[3.48784117]
t0,[135.91430632]
log_dur,[-0.7563804]
b_impact__,[-0.06879627]
u,[ 0.87618214 -0.1868377 ]
sigma,0.1252971607206203
ror,[0.01051691]
period,[32.71524486]
dur,[0.46936226]
b,[0.48788536]
rho_circ,[0.13402724]
