mean,0.014235786837893805
u_quadlimbdark__,[-0.20566802  0.26302765]
sigma_log__,-1.7400553380920452
log_sigma_gp,-1.641497090233916
log_rho_gp,1.3656186219749897
log_ror,[-3.94143427]
log_period,[2.89172368]
t0,[144.27741021]
log_dur,[-1.90743393]
b_impact__,[-0.02633281]
u,[ 0.75749453 -0.08759643]
sigma,0.17551068792165522
ror,[0.01942034]
period,[18.02435113]
dur,[0.14846086]
b,[0.50299951]
rho_circ,[2.34425607]
