mean,0.0092587715574591
u_quadlimbdark__,[-0.69241757 -0.24177595]
sigma_log__,-1.7049856134993668
log_sigma_gp,-2.032158777543903
log_rho_gp,1.2735705794438674
log_ror,[-4.1186002]
log_period,[2.45400753]
t0,[140.49875947]
log_dur,[-1.47571692]
b_impact__,[-0.02188403]
u,[0.5080171  0.06947358]
sigma,0.18177500126272725
ror,[0.01626727]
period,[11.63488057]
dur,[0.22861477]
b,[0.50257385]
rho_circ,[0.41095242]
