mean,-0.8102611458384253
u_quadlimbdark__,[-0.18411085 -0.12261456]
sigma_log__,-2.0425530162155545
log_sigma_gp,3.021114123794227
log_rho_gp,3.7474706648031475
log_ror,[-4.14132672]
log_period,[1.67213645]
t0,[133.09261541]
log_dur,[-2.15721963]
b_impact__,[-0.14314566]
u,[0.6326093 0.0412615]
sigma,0.12969716886721058
ror,[0.01590174]
period,[5.32352912]
dur,[0.11564621]
b,[0.47165734]
rho_circ,[1.53617049]
