mean,-0.2864517826793941
u_quadlimbdark__,[-0.07613716 -0.24029172]
sigma_log__,-1.353171498549156
log_sigma_gp,1.6035329560004763
log_rho_gp,3.256733494055336
log_ror,[-3.59729062]
log_period,[2.39741434]
t0,[137.35725148]
log_dur,[-2.68752313]
b_impact__,[-0.24041883]
u,[0.61059818 0.08292536]
sigma,0.25841938292967304
ror,[0.02739785]
period,[10.99471099]
dur,[0.06804928]
b,[0.45224321]
rho_circ,[16.71684449]
