mean,0.008367162019520147
u_quadlimbdark__,[-0.75342454 -0.35875294]
sigma_log__,-1.8947839431158873
log_sigma_gp,-1.589071873976635
log_rho_gp,1.5268380245392865
log_ror,[-4.75187464]
log_period,[0.82050523]
t0,[131.82604825]
log_dur,[-1.77103545]
b_impact__,[0.01165278]
u,[0.46534418 0.10040803]
sigma,0.15035081586622148
ror,[0.00863549]
period,[2.27164725]
dur,[0.17015671]
b,[0.50725606]
rho_circ,[0.19695216]
