mean,0.0025832972293851667
u_quadlimbdark__,[-1.20638327 -0.81846458]
sigma_log__,-2.615411129893866
log_sigma_gp,-1.7670959533830417
log_rho_gp,1.685142333295454
log_ror,[-4.80130868]
log_period,[1.58066595]
t0,[135.14596565]
log_dur,[-1.52691044]
b_impact__,[-0.23845795]
u,[0.29380886 0.18613031]
sigma,0.07313771341362871
ror,[0.00821898]
period,[4.85819004]
dur,[0.2172057]
b,[0.44428823]
rho_circ,[0.21808289]
