mean,-0.009554378397381451
u_quadlimbdark__,[-1.10778028  0.08091467]
sigma_log__,-1.8506402403134543
log_sigma_gp,-0.8217602922010424
log_rho_gp,2.1183663174618648
log_ror,[-3.87469515]
log_period,[2.31530942]
t0,[139.11517907]
log_dur,[-1.94917967]
b_impact__,[0.00042265]
u,[ 0.51843016 -0.02014817]
sigma,0.15713652896046323
ror,[0.02076067]
period,[10.12805624]
dur,[0.14239083]
b,[0.51048819]
rho_circ,[1.48110989]
