mean,0.004748752736780765
u_quadlimbdark__,[-0.18110507 -0.37688955]
sigma_log__,-2.616977490631345
log_sigma_gp,-2.7829641380416157
log_rho_gp,1.866307504495301
log_ror,[-3.95034876]
log_period,[2.764658]
t0,[182.40369845]
log_dur,[-1.90180582]
b_impact__,[0.09880513]
u,[0.54881526 0.12560825]
sigma,0.07302324304525817
ror,[0.01924799]
period,[15.87361024]
dur,[0.14929877]
b,[0.53478026]
rho_circ,[1.90277097]
