mean,-0.00017457804028800725
u_quadlimbdark__,[-0.61214047  0.20009206]
sigma_log__,-3.2842819325315795
log_sigma_gp,-2.7597220829170626
log_rho_gp,1.4118281837111895
log_ror,[-4.14003642]
log_period,[2.35837485]
t0,[175.06767018]
log_dur,[-2.6487275]
b_impact__,[-0.32751481]
u,[ 0.65205789 -0.05912359]
sigma,0.037467479614446235
ror,[0.01592227]
period,[10.57375359]
dur,[0.07074117]
b,[0.4255144]
rho_circ,[14.31131034]
