mean,-0.273130746805527
u_quadlimbdark__,[-0.01699886  0.08749361]
sigma_log__,-1.0409447288396116
log_sigma_gp,0.7852124722856764
log_rho_gp,2.1859041157710983
log_ror,[-3.64980801]
log_period,[4.04818165]
t0,[146.23264648]
log_dur,[-1.58683879]
b_impact__,[-0.03384458]
u,[ 0.73487773 -0.03078229]
sigma,0.35312092080895363
ror,[0.02599612]
period,[57.29318307]
dur,[0.20457128]
b,[0.50431779]
rho_circ,[2.91263233]
