mean,0.0005791010791303063
u_quadlimbdark__,[ 0.01509339 -0.44207646]
sigma_log__,-3.0269572688259117
log_sigma_gp,-1.8771547598456377
log_rho_gp,0.23460051938053164
log_ror,[-4.96446053]
log_period,[1.30949332]
t0,[132.21423809]
log_dur,[-1.91391505]
b_impact__,[-0.18149611]
u,[0.55538968 0.1543802 ]
sigma,0.04846287350964101
ror,[0.00698172]
period,[3.70429635]
dur,[0.14750178]
b,[0.45792505]
rho_circ,[0.51508805]
