mean,0.005086295463201286
u_quadlimbdark__,[-1.11881375 -0.25914903]
sigma_log__,-2.569792483224933
log_sigma_gp,-2.8393356822646516
log_rho_gp,1.1644595095265518
log_ror,[-4.49104903]
log_period,[3.24827055]
t0,[135.94840622]
log_dur,[-1.23676616]
b_impact__,[0.17166936]
u,[0.43227743 0.06393965]
sigma,0.07655142948152306
ror,[0.01120888]
period,[25.7457754]
dur,[0.29032156]
b,[0.54889657]
rho_circ,[0.39373531]
