mean,0.0025330378818922005
u_quadlimbdark__,[0.01522803 0.45844145]
sigma_log__,-2.0279693539284223
log_sigma_gp,-2.0502828343054125
log_rho_gp,-0.11551181408600503
log_ror,[-4.41632586]
log_period,[1.96528119]
t0,[131.75268825]
log_dur,[-2.14156709]
b_impact__,[-0.1309377]
u,[ 0.8697021  -0.15990852]
sigma,0.13160248807450464
ror,[0.01207853]
period,[7.13691914]
dur,[0.11747061]
b,[0.47295671]
rho_circ,[1.9289173]
