mean,0.0035430449625528165
u_quadlimbdark__,[-1.28093025 -0.32842069]
sigma_log__,-2.6746043713118235
log_sigma_gp,-2.2443661320688193
log_rho_gp,1.2754269135546703
log_ror,[-4.41839635]
log_period,[3.00064036]
t0,[207.57487438]
log_dur,[-1.53081035]
b_impact__,[0.48086389]
u,[0.39037032 0.07588274]
sigma,0.06893409530621732
ror,[0.01205355]
period,[20.09840307]
dur,[0.21636027]
b,[0.62540036]
rho_circ,[0.61088809]
