mean,0.004389596326770611
u_quadlimbdark__,[-0.14189596 -0.0095565 ]
sigma_log__,-1.327479254831854
log_sigma_gp,-1.198510380936552
log_rho_gp,1.5710084649738605
log_ror,[-3.94460677]
log_period,[1.33079096]
t0,[133.27962499]
log_dur,[-2.53095051]
b_impact__,[-0.09892066]
u,[0.67834817 0.00325685]
sigma,0.2651447820497216
ror,[0.01935883]
period,[3.78403521]
dur,[0.07958334]
b,[0.48449104]
rho_circ,[3.31764292]
