mean,0.02270310663547935
u_quadlimbdark__,[0.19963795 0.46642746]
sigma_log__,-1.5032403471019533
log_sigma_gp,0.3251729361539481
log_rho_gp,2.1549845716177196
log_ror,[-4.02102335]
log_period,[1.39712402]
t0,[131.62932811]
log_dur,[-2.77382645]
b_impact__,[-0.11855892]
u,[ 0.91129508 -0.16984758]
sigma,0.22240831113292592
ror,[0.0179346]
period,[4.04355405]
dur,[0.06242269]
b,[0.47883129]
rho_circ,[7.3673047]
