mean,0.0006147961968245012
u_quadlimbdark__,[-1.43800818 -0.17006771]
sigma_log__,-2.898014102417158
log_sigma_gp,-1.483814565720183
log_rho_gp,1.075112136255612
log_ror,[-4.66565452]
log_period,[3.46427368]
t0,[159.660713]
log_dur,[-1.06830619]
b_impact__,[0.09864257]
u,[0.40085511 0.03715629]
sigma,0.05513259910796715
ror,[0.00941309]
period,[31.95324301]
dur,[0.34359]
b,[0.52957915]
rho_circ,[0.30535339]
