mean,0.012922804974106758
u_quadlimbdark__,[-0.29366462 -0.3052443 ]
sigma_log__,-1.151148494472772
log_sigma_gp,-1.3740414900021283
log_rho_gp,1.2015678132768357
log_ror,[-3.78862839]
log_period,[3.50773693]
t0,[153.59721031]
log_dur,[-1.88834427]
b_impact__,[-0.01865473]
u,[0.55455772 0.09897648]
sigma,0.31627332254783347
ror,[0.02262662]
period,[33.37265744]
dur,[0.15132215]
b,[0.50654424]
rho_circ,[4.12022732]
