mean,0.015846568183908862
u_quadlimbdark__,[-0.82725246 -0.53187665]
sigma_log__,-1.3367294798647769
log_sigma_gp,-0.3015092199153632
log_rho_gp,2.660215152649731
log_ror,[-3.85325449]
log_period,[1.86800844]
t0,[137.58283056]
log_dur,[-2.21363839]
b_impact__,[-0.32509924]
u,[0.40824717 0.14331999]
sigma,0.26270344202982443
ror,[0.02121059]
period,[6.47538743]
dur,[0.10930224]
b,[0.42832996]
rho_circ,[2.41582018]
