mean,0.002716327771867515
u_quadlimbdark__,[-0.32271871 -0.08166208]
sigma_log__,-2.68074194927017
log_sigma_gp,-1.8096011192925483
log_rho_gp,1.5512532683971252
log_ror,[-4.91908353]
log_period,[2.03388112]
t0,[137.87633273]
log_dur,[-2.17447754]
b_impact__,[-0.03588953]
u,[0.62163709 0.02644726]
sigma,0.06851230263904769
ror,[0.00730582]
period,[7.64369498]
dur,[0.11366752]
b,[0.49461595]
rho_circ,[2.15011026]
