mean,-0.0009431766360999967
u_quadlimbdark__,[-0.68893556 -0.24340049]
sigma_log__,-1.7200523849003246
log_sigma_gp,-1.0930190875533612
log_rho_gp,2.098494148932983
log_ror,[-4.27495179]
log_period,[3.05201739]
t0,[150.58097239]
log_dur,[-1.6515049]
b_impact__,[0.02581457]
u,[0.50814382 0.07001698]
sigma,0.17905676779487376
ror,[0.01391272]
period,[21.15798537]
dur,[0.19176111]
b,[0.51349943]
rho_circ,[1.22424064]
