mean,0.012802144908699005
u_quadlimbdark__,[-0.26859149  0.27387762]
sigma_log__,-1.9240798383413722
log_sigma_gp,-2.199205904511135
log_rho_gp,1.300105007343674
log_ror,[-4.29852078]
log_period,[1.42370213]
t0,[134.57940758]
log_dur,[-2.23814973]
b_impact__,[-0.0952491]
u,[ 0.74779608 -0.08957657]
sigma,0.1460100479098738
ror,[0.01358864]
period,[4.15246499]
dur,[0.10665566]
b,[0.4826767]
rho_circ,[1.4874537]
