mean,0.006555552113186764
u_quadlimbdark__,[-0.48111411 -0.15246531]
sigma_log__,-2.2195111765572273
log_sigma_gp,-2.283302673686825
log_rho_gp,1.0975823670696117
log_ror,[-4.56233518]
log_period,[1.59713128]
t0,[135.95437268]
log_dur,[-1.70071236]
b_impact__,[-0.11533815]
u,[0.57102791 0.04702474]
sigma,0.10866221248154898
ror,[0.01043766]
period,[4.93884391]
dur,[0.18255343]
b,[0.47611558]
rho_circ,[0.35500894]
