mean,0.005644898316680284
u_quadlimbdark__,[-0.0128512   0.22962592]
sigma_log__,-2.490536997371615
log_sigma_gp,-2.130050253934248
log_rho_gp,1.4159108606961563
log_ror,[-4.90208267]
log_period,[1.57900565]
t0,[135.31849415]
log_dur,[-1.62573099]
b_impact__,[-0.08750515]
u,[ 0.78540142 -0.08057006]
sigma,0.08286545609311666
ror,[0.00743109]
period,[4.85013067]
dur,[0.19676779]
b,[0.48169075]
rho_circ,[0.2731953]
