mean,0.011460211757734052
u_quadlimbdark__,[-0.78103796 -0.16831104]
sigma_log__,-1.8439179626283455
log_sigma_gp,-2.2618869474124477
log_rho_gp,1.657172945993536
log_ror,[-4.25410685]
log_period,[1.08902088]
t0,[134.38714088]
log_dur,[-2.20676754]
b_impact__,[-0.32283222]
u,[0.51338955 0.04705333]
sigma,0.15819640273430088
ror,[0.01420577]
period,[2.97136333]
dur,[0.11005582]
b,[0.42595189]
rho_circ,[1.07222639]
