mean,0.015814360445891056
u_quadlimbdark__,[-0.42512349 -0.36430875]
sigma_log__,-1.277760382232669
log_sigma_gp,-1.4583495899703116
log_rho_gp,1.9146997374492039
log_ror,[-3.72867356]
log_period,[2.47991123]
t0,[136.55545094]
log_dur,[-2.12431431]
b_impact__,[0.14231139]
u,[0.51544763 0.11327441]
sigma,0.2786606955540685
ror,[0.02402468]
period,[11.94020441]
dur,[0.11951489]
b,[0.54838357]
rho_circ,[2.76296039]
