mean,0.0037694753438481336
u_quadlimbdark__,[-0.67168331 -0.31835659]
sigma_log__,-2.3649371045990355
log_sigma_gp,-2.5096308904158815
log_rho_gp,-0.5040485906565447
log_ror,[-4.41231654]
log_period,[1.93439779]
t0,[134.11566699]
log_dur,[-1.96603791]
b_impact__,[-0.09003452]
u,[0.48969565 0.09178523]
sigma,0.09395520953322391
ror,[0.01212705]
period,[6.91987555]
dur,[0.14001049]
b,[0.48329731]
rho_circ,[1.08587214]
