mean,0.057415149563214675
u_quadlimbdark__,[ 0.02962626 -0.13547806]
sigma_log__,-1.5740277920116204
log_sigma_gp,0.34779635926201563
log_rho_gp,2.6110179043008253
log_ror,[-3.55104885]
log_period,[2.65901924]
t0,[180.84718793]
log_dur,[-2.18427374]
b_impact__,[-0.27309975]
u,[0.66414589 0.04817849]
sigma,0.20720890493980168
ror,[0.02869453]
period,[14.28227469]
dur,[0.11255945]
b,[0.4445465]
rho_circ,[4.88044754]
