mean,-0.31632162183507245
u_quadlimbdark__,[-0.3168365  -0.18323508]
sigma_log__,-1.2206536957389726
log_sigma_gp,3.531161688921406
log_rho_gp,3.682959984665411
log_ror,[-3.99924936]
log_period,[2.17783192]
t0,[139.73354577]
log_dur,[-2.45169708]
b_impact__,[-0.01638647]
u,[0.58987814 0.05931128]
sigma,0.29503723928673714
ror,[0.01832939]
period,[8.82714757]
dur,[0.08614726]
b,[0.50499308]
rho_circ,[5.83013653]
