mean,-0.11916743607338748
u_quadlimbdark__,[-0.57673197 -0.21022508]
sigma_log__,-1.290149553440575
log_sigma_gp,1.523656271569905
log_rho_gp,2.7781440335055985
log_ror,[-3.75262848]
log_period,[2.2304612]
t0,[140.33818963]
log_dur,[-2.53308939]
b_impact__,[0.0138922]
u,[0.5369286  0.06280877]
sigma,0.2752296184752831
ror,[0.02345601]
period,[9.30415615]
dur,[0.0794133]
b,[0.51528246]
rho_circ,[7.84270616]
