mean,-0.003826831605751879
u_quadlimbdark__,[-1.26255048  0.20906202]
sigma_log__,-2.282161072933881
log_sigma_gp,-0.9372684156746045
log_rho_gp,2.321182190722073
log_ror,[-3.85297277]
log_period,[2.46154505]
t0,[177.31973561]
log_dur,[-1.75095834]
b_impact__,[0.1502019]
u,[ 0.51852268 -0.04891097]
sigma,0.10206340175858336
ror,[0.02121657]
period,[11.72291003]
dur,[0.17360749]
b,[0.54888352]
rho_circ,[0.87503233]
