mean,0.014172614657654532
u_quadlimbdark__,[-0.95441331 -0.33138239]
sigma_log__,-1.8785199208178613
log_sigma_gp,-2.4790983766340897
log_rho_gp,1.2055342452602476
log_ror,[-4.47861143]
log_period,[2.97525398]
t0,[150.13877448]
log_dur,[-1.26022631]
b_impact__,[0.17765226]
u,[0.44068451 0.08657078]
sigma,0.1528161184128692
ror,[0.01134916]
period,[19.59459922]
dur,[0.28358984]
b,[0.55047394]
rho_circ,[0.32084165]
