mean,0.017505516109809802
u_quadlimbdark__,[-1.49535418 -0.67344471]
sigma_log__,-1.4178110649427544
log_sigma_gp,-2.311554715201814
log_rho_gp,1.7431218472993402
log_ror,[-3.8353078]
log_period,[2.27161157]
t0,[182.45383102]
log_dur,[-2.18594842]
b_impact__,[-0.2972023]
u,[0.28904247 0.13888212]
sigma,0.24224369268390714
ror,[0.02159469]
period,[9.69501239]
dur,[0.11237111]
b,[0.4354461]
rho_circ,[3.29360427]
