mean,0.006187951056024148
u_quadlimbdark__,[ 0.23411744 -0.04306139]
sigma_log__,-1.9307340225414769
log_sigma_gp,-1.4281462318659455
log_rho_gp,1.7043877391875402
log_ror,[-3.97172552]
log_period,[1.00645991]
t0,[171.09685882]
log_dur,[-2.47137856]
b_impact__,[-0.41165699]
u,[0.73108571 0.01608461]
sigma,0.14504169552664944
ror,[0.01884089]
period,[2.73589851]
dur,[0.08446833]
b,[0.40602325]
rho_circ,[2.27645734]
