mean,-0.001741450558900707
u_quadlimbdark__,[ 0.00638007 -0.27211854]
sigma_log__,-2.5749809887327078
log_sigma_gp,-1.4597651290202043
log_rho_gp,1.8914673105631015
log_ror,[-4.29984774]
log_period,[3.68964607]
t0,[148.85792241]
log_dur,[-1.58339991]
b_impact__,[0.13721978]
u,[0.61246221 0.09577151]
sigma,0.07615527059305305
ror,[0.01357063]
period,[40.03067651]
dur,[0.20527599]
b,[0.54150134]
rho_circ,[1.77633548]
