mean,-0.04638336598741159
u_quadlimbdark__,[0.05256532 0.07980066]
sigma_log__,-0.7750128397996069
log_sigma_gp,0.8391393074846769
log_rho_gp,2.4403645786981443
log_ror,[-3.66703939]
log_period,[3.02616383]
t0,[145.51600248]
log_dur,[-1.95483022]
b_impact__,[-0.01716951]
u,[ 0.74490364 -0.02856691]
sigma,0.4606978656927154
ror,[0.02555201]
period,[20.6179866]
dur,[0.14158851]
b,[0.50837406]
rho_circ,[3.13268669]
