mean,-0.17958150504660741
u_quadlimbdark__,[-0.70125671  0.15277684]
sigma_log__,-2.991650335472579
log_sigma_gp,3.1518263859461997
log_rho_gp,2.6668135627247698
log_ror,[-4.77230712]
log_period,[3.22174458]
t0,[140.13247514]
log_dur,[0.46472924]
b_impact__,[-0.13026971]
u,[ 0.6196879  -0.04389831]
sigma,0.05020451402689652
ror,[0.00846084]
period,[25.07182193]
dur,[1.59158319]
b,[0.47143381]
rho_circ,[0.00278731]
