mean,-0.03012011715458221
u_quadlimbdark__,[-0.52376227  0.01195924]
sigma_log__,-3.2034144725561378
log_sigma_gp,-0.5817208294311057
log_rho_gp,2.204468759860462
log_ror,[-4.52085145]
log_period,[2.63425339]
t0,[139.41143104]
log_dur,[-2.24059284]
b_impact__,[-0.01496617]
u,[ 0.61354272 -0.0036469 ]
sigma,0.04062325989692222
ror,[0.01087976]
period,[13.93290613]
dur,[0.10639541]
b,[0.5016577]
rho_circ,[4.77341059]
