mean,-0.012088751308740415
u_quadlimbdark__,[ 0.05915431 -0.10151376]
sigma_log__,-1.2475506222628139
log_sigma_gp,1.5515861782820581
log_rho_gp,2.9534363265206753
log_ror,[-3.90045815]
log_period,[1.53587104]
t0,[134.59215]
log_dur,[-2.44915186]
b_impact__,[-0.40602604]
u,[0.68109864 0.03638604]
sigma,0.2872074154691286
ror,[0.02023264]
period,[4.64537006]
dur,[0.08636681]
b,[0.40795572]
rho_circ,[3.60687718]
