mean,0.0014928385742243799
u_quadlimbdark__,[-0.87241821 -0.17870349]
sigma_log__,-1.0542504995111606
log_sigma_gp,2.809958955906951
log_rho_gp,3.6295568868914665
log_ror,[-3.81502267]
log_period,[1.32552934]
t0,[132.35288382]
log_dur,[-2.49480207]
b_impact__,[-0.33920228]
u,[0.49452882 0.04838128]
sigma,0.3484534955238308
ror,[0.02203721]
period,[3.76417735]
dur,[0.08251278]
b,[0.42517082]
rho_circ,[3.29444307]
