mean,0.004872119878792939
u_quadlimbdark__,[-0.84314712 -0.28593084]
sigma_log__,-2.2671348778855305
log_sigma_gp,-2.8384269083078246
log_rho_gp,1.423981324971372
log_ror,[-4.66963782]
log_period,[2.23361716]
t0,[137.61595538]
log_dur,[-2.6742533]
b_impact__,[0.02187145]
u,[0.47062913 0.07788922]
sigma,0.103608606541172
ror,[0.00937566]
period,[9.33356612]
dur,[0.0689583]
b,[0.51020674]
rho_circ,[11.4781356]
