mean,0.01259275558671764
u_quadlimbdark__,[0.01448316 0.12799777]
sigma_log__,-1.5343849098713522
log_sigma_gp,-1.5313669528942506
log_rho_gp,1.6403275993448894
log_ror,[-4.04147603]
log_period,[1.58234208]
t0,[353.34134206]
log_dur,[-2.57540607]
b_impact__,[-0.07989897]
u,[ 0.7550181  -0.04535569]
sigma,0.2155882566042071
ror,[0.01757152]
period,[4.86633984]
dur,[0.07612291]
b,[0.48847084]
rho_circ,[4.79847163]
