mean,-0.14877888535673767
u_quadlimbdark__,[-0.24838993 -0.03724175]
sigma_log__,-1.4233452771519992
log_sigma_gp,1.1764030076296306
log_rho_gp,3.0240261877197625
log_ror,[-4.25123643]
log_period,[2.23425916]
t0,[138.10952231]
log_dur,[-2.81030918]
b_impact__,[-0.08009954]
u,[0.64965649 0.01232526]
sigma,0.24090676750828
ror,[0.01424661]
period,[9.33956018]
dur,[0.06018638]
b,[0.48682399]
rho_circ,[18.41741843]
